Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas59571	Pavarde59571	8	4	6	10
Vardas59580	Pavarde59580	8	5	5	10
Vardas53788	Pavarde53788	1	9	8	10
Vardas15259	Pavarde15259	2	9	7	10
Vardas15239	Pavarde15239	2	9	7	10
Vardas15500	Pavarde15500	1	7	10	10
Vardas54445	Pavarde54445	6	5	7	10
Vardas58745	Pavarde58745	3	10	5	10
Vardas15457	Pavarde15457	3	9	6	10
Vardas58519	Pavarde58519	8	9	1	10
Vardas58620	Pavarde58620	6	2	10	10
Vardas54227	Pavarde54227	2	10	6	10
Vardas58982	Pavarde58982	7	1	10	10
Vardas58961	Pavarde58961	4	5	9	10
Vardas59024	Pavarde59024	2	10	6	10
Vardas17145	Pavarde17145	1	7	10	10
Vardas17156	Pavarde17156	7	7	4	10
Vardas58826	Pavarde58826	3	8	7	10
Vardas58949	Pavarde58949	5	9	4	10
Vardas53266	Pavarde53266	4	7	7	10
Vardas14874	Pavarde14874	6	7	5	10
Vardas17462	Pavarde17462	5	8	5	10
Vardas53404	Pavarde53404	3	10	5	10
Vardas17416	Pavarde17416	2	9	7	10
Vardas53316	Pavarde53316	8	5	5	10
Vardas60681	Pavarde60681	8	3	7	10
Vardas14742	Pavarde14742	2	9	7	10
Vardas60555	Pavarde60555	10	1	7	10
Vardas60568	Pavarde60568	4	9	5	10
Vardas14814	Pavarde14814	9	8	1	10
Vardas53631	Pavarde53631	10	6	2	10
Vardas59800	Pavarde59800	8	9	1	10
Vardas53666	Pavarde53666	8	2	8	10
Vardas59870	Pavarde59870	6	8	4	10
Vardas59886	Pavarde59886	5	8	5	10
Vardas15077	Pavarde15077	10	5	3	10
Vardas59928	Pavarde59928	7	3	8	10
Vardas59733	Pavarde59733	1	8	9	10
Vardas53415	Pavarde53415	4	4	10	10
Vardas17364	Pavarde17364	7	4	7	10
Vardas60015	Pavarde60015	9	3	6	10
Vardas55584	Pavarde55584	3	7	8	10
Vardas16189	Pavarde16189	2	7	9	10
Vardas55576	Pavarde55576	5	3	10	10
Vardas55574	Pavarde55574	9	7	2	10
Vardas55546	Pavarde55546	7	7	4	10
Vardas56974	Pavarde56974	3	9	6	10
Vardas16241	Pavarde16241	7	1	10	10
Vardas56717	Pavarde56717	10	6	2	10
Vardas16626	Pavarde16626	8	4	6	10
Vardas56832	Pavarde56832	9	4	5	10
Vardas57178	Pavarde57178	1	7	10	10
Vardas57185	Pavarde57185	8	1	9	10
Vardas16077	Pavarde16077	4	4	10	10
Vardas57077	Pavarde57077	3	6	9	10
Vardas16107	Pavarde16107	8	8	2	10
Vardas55427	Pavarde55427	2	9	7	10
Vardas56006	Pavarde56006	6	3	9	10
Vardas16527	Pavarde16527	8	2	8	10
Vardas55920	Pavarde55920	9	6	3	10
Vardas16493	Pavarde16493	2	7	9	10
Vardas56637	Pavarde56637	6	8	4	10
Vardas55722	Pavarde55722	7	8	3	10
Vardas16342	Pavarde16342	8	1	9	10
Vardas15727	Pavarde15727	4	8	6	10
Vardas58075	Pavarde58075	10	5	3	10
Vardas54780	Pavarde54780	6	7	5	10
Vardas58120	Pavarde58120	3	7	8	10
Vardas15704	Pavarde15704	8	4	6	10
Vardas54852	Pavarde54852	10	5	3	10
Vardas54579	Pavarde54579	9	6	3	10
Vardas58248	Pavarde58248	6	9	3	10
Vardas57509	Pavarde57509	8	9	1	10
Vardas57514	Pavarde57514	8	6	4	10
Vardas55308	Pavarde55308	7	3	8	10
Vardas57761	Pavarde57761	4	8	6	10
Vardas13676	Pavarde13676	3	10	5	10
Vardas51240	Pavarde51240	1	7	10	10
Vardas51019	Pavarde51019	9	4	5	10
Vardas63928	Pavarde63928	8	6	4	10
Vardas50992	Pavarde50992	1	10	7	10
Vardas63775	Pavarde63775	5	10	3	10
Vardas13617	Pavarde13617	3	7	8	10
Vardas51069	Pavarde51069	7	5	6	10
Vardas51250	Pavarde51250	1	7	10	10
Vardas51065	Pavarde51065	3	7	8	10
Vardas13861	Pavarde13861	4	10	4	10
Vardas18072	Pavarde18072	8	7	3	10
Vardas63086	Pavarde63086	6	7	5	10
Vardas13769	Pavarde13769	3	6	9	10
Vardas13757	Pavarde13757	6	4	8	10
Vardas51282	Pavarde51282	8	2	8	10
Vardas51435	Pavarde51435	8	7	3	10
Vardas51419	Pavarde51419	6	6	6	10
Vardas63353	Pavarde63353	3	9	6	10
Vardas18484	Pavarde18484	7	2	9	10
Vardas50390	Pavarde50390	1	7	10	10
Vardas13305	Pavarde13305	2	6	10	10
Vardas64564	Pavarde64564	2	8	8	10
Vardas50464	Pavarde50464	4	4	10	10
Vardas50207	Pavarde50207	2	6	10	10
Vardas18550	Pavarde18550	5	7	6	10
Vardas18537	Pavarde18537	9	5	4	10
Vardas13093	Pavarde13093	4	5	9	10
Vardas65129	Pavarde65129	2	9	7	10
Vardas13085	Pavarde13085	9	6	3	10
Vardas50311	Pavarde50311	1	8	9	10
Vardas50309	Pavarde50309	1	7	10	10
Vardas13155	Pavarde13155	2	9	7	10
Vardas50841	Pavarde50841	6	4	8	10
Vardas64208	Pavarde64208	8	2	8	10
Vardas18259	Pavarde18259	8	3	7	10
Vardas18393	Pavarde18393	10	1	7	10
Vardas13340	Pavarde13340	9	1	8	10
Vardas64301	Pavarde64301	6	4	8	10
Vardas61531	Pavarde61531	4	8	6	10
Vardas52542	Pavarde52542	7	2	9	10
Vardas61364	Pavarde61364	4	9	5	10
Vardas61725	Pavarde61725	4	9	5	10
Vardas52437	Pavarde52437	9	7	2	10
Vardas52417	Pavarde52417	7	9	2	10
Vardas52400	Pavarde52400	10	6	2	10
Vardas60989	Pavarde60989	3	5	10	10
Vardas61057	Pavarde61057	6	10	2	10
Vardas52975	Pavarde52975	9	6	3	10
Vardas14705	Pavarde14705	10	7	1	10
Vardas61219	Pavarde61219	8	7	3	10
Vardas14601	Pavarde14601	9	2	7	10
Vardas17925	Pavarde17925	1	8	9	10
Vardas62519	Pavarde62519	10	3	5	10
Vardas62402	Pavarde62402	10	4	4	10
Vardas14134	Pavarde14134	5	8	5	10
Vardas51933	Pavarde51933	6	10	2	10
Vardas13930	Pavarde13930	2	10	6	10
Vardas14039	Pavarde14039	10	7	1	10
Vardas62720	Pavarde62720	8	9	1	10
Vardas62040	Pavarde62040	7	2	9	10
Vardas52284	Pavarde52284	1	10	7	10
Vardas14290	Pavarde14290	9	2	7	10
Vardas61859	Pavarde61859	1	9	8	10
Vardas61880	Pavarde61880	7	5	6	10
Vardas61939	Pavarde61939	7	2	9	10
Vardas52097	Pavarde52097	4	6	8	10
Vardas17853	Pavarde17853	5	3	10	10
Vardas52038	Pavarde52038	8	7	3	10
Vardas62165	Pavarde62165	10	2	6	10
Vardas17816	Pavarde17816	5	8	5	10
Vardas62224	Pavarde62224	7	5	6	10
Vardas23654	Pavarde23654	10	1	7	10
Vardas36422	Pavarde36422	8	6	4	10
Vardas86154	Pavarde86154	8	4	6	10
Vardas85913	Pavarde85913	10	5	3	10
Vardas85951	Pavarde85951	9	3	6	10
Vardas85968	Pavarde85968	8	2	8	10
Vardas36268	Pavarde36268	1	7	10	10
Vardas36258	Pavarde36258	7	9	2	10
Vardas86237	Pavarde86237	8	3	7	10
Vardas36312	Pavarde36312	6	5	7	10
Vardas86263	Pavarde86263	10	6	2	10
Vardas85569	Pavarde85569	9	2	7	10
Vardas85403	Pavarde85403	4	4	10	10
Vardas36710	Pavarde36710	7	2	9	10
Vardas36198	Pavarde36198	1	7	10	10
Vardas36702	Pavarde36702	3	9	6	10
Vardas4905	Pavarde4905	5	9	4	10
Vardas35726	Pavarde35726	8	9	1	10
Vardas87199	Pavarde87199	9	1	8	10
Vardas4960	Pavarde4960	8	7	3	10
Vardas23928	Pavarde23928	6	9	3	10
Vardas4801	Pavarde4801	8	3	7	10
Vardas35507	Pavarde35507	10	3	5	10
Vardas4778	Pavarde4778	2	7	9	10
Vardas4863	Pavarde4863	8	6	4	10
Vardas24014	Pavarde24014	8	7	3	10
Vardas87383	Pavarde87383	10	3	5	10
Vardas5100	Pavarde5100	10	2	6	10
Vardas86622	Pavarde86622	9	4	5	10
Vardas86410	Pavarde86410	4	7	7	10
Vardas23755	Pavarde23755	8	5	5	10
Vardas86424	Pavarde86424	6	10	2	10
Vardas86438	Pavarde86438	9	2	7	10
Vardas36164	Pavarde36164	5	7	6	10
Vardas86477	Pavarde86477	6	3	9	10
Vardas35899	Pavarde35899	8	7	3	10
Vardas86894	Pavarde86894	4	8	6	10
Vardas23834	Pavarde23834	7	1	10	10
Vardas36917	Pavarde36917	10	3	5	10
Vardas83677	Pavarde83677	8	8	2	10
Vardas83450	Pavarde83450	9	4	5	10
Vardas38100	Pavarde38100	5	7	6	10
Vardas83504	Pavarde83504	10	3	5	10
Vardas38031	Pavarde38031	8	1	9	10
Vardas38020	Pavarde38020	7	4	7	10
Vardas83951	Pavarde83951	7	4	7	10
Vardas38316	Pavarde38316	9	8	1	10
Vardas22938	Pavarde22938	5	5	8	10
Vardas38220	Pavarde38220	4	10	4	10
Vardas38153	Pavarde38153	8	4	6	10
Vardas38285	Pavarde38285	8	7	3	10
Vardas83284	Pavarde83284	1	10	7	10
Vardas84803	Pavarde84803	7	10	1	10
Vardas23373	Pavarde23373	3	10	5	10
Vardas37212	Pavarde37212	8	6	4	10
Vardas23358	Pavarde23358	6	5	7	10
Vardas85177	Pavarde85177	3	7	8	10
Vardas85036	Pavarde85036	10	7	1	10
Vardas37573	Pavarde37573	1	8	9	10
Vardas6041	Pavarde6041	10	6	2	10
Vardas23207	Pavarde23207	5	6	7	10
Vardas23215	Pavarde23215	7	8	3	10
Vardas84195	Pavarde84195	7	9	2	10
Vardas84570	Pavarde84570	5	7	6	10
Vardas37390	Pavarde37390	6	4	8	10
Vardas90383	Pavarde90383	3	6	9	10
Vardas33543	Pavarde33543	5	5	8	10
Vardas33530	Pavarde33530	6	5	7	10
Vardas33487	Pavarde33487	10	6	2	10
Vardas24746	Pavarde24746	10	7	1	10
Vardas33612	Pavarde33612	9	4	5	10
Vardas3681	Pavarde3681	9	3	6	10
Vardas90673	Pavarde90673	10	1	7	10
Vardas24884	Pavarde24884	10	7	1	10
Vardas90527	Pavarde90527	10	3	5	10
Vardas90538	Pavarde90538	3	5	10	10
Vardas89807	Pavarde89807	5	8	5	10
Vardas33909	Pavarde33909	6	2	10	10
Vardas3924	Pavarde3924	4	5	9	10
Vardas89687	Pavarde89687	5	3	10	10
Vardas89721	Pavarde89721	6	4	8	10
Vardas33753	Pavarde33753	3	7	8	10
Vardas33822	Pavarde33822	6	2	10	10
Vardas33820	Pavarde33820	10	1	7	10
Vardas91597	Pavarde91597	9	8	1	10
Vardas3074	Pavarde3074	7	9	2	10
Vardas32522	Pavarde32522	2	6	10	10
Vardas3046	Pavarde3046	3	9	6	10
Vardas90990	Pavarde90990	10	4	4	10
Vardas90855	Pavarde90855	1	8	9	10
Vardas90872	Pavarde90872	10	6	2	10
Vardas32983	Pavarde32983	4	9	5	10
Vardas24994	Pavarde24994	6	10	2	10
Vardas91285	Pavarde91285	5	6	7	10
Vardas32907	Pavarde32907	8	7	3	10
Vardas33030	Pavarde33030	7	6	5	10
Vardas33029	Pavarde33029	6	5	7	10
Vardas34920	Pavarde34920	5	4	9	10
Vardas24260	Pavarde24260	6	9	3	10
Vardas88324	Pavarde88324	8	7	3	10
Vardas35010	Pavarde35010	9	7	2	10
Vardas24332	Pavarde24332	7	4	7	10
Vardas88549	Pavarde88549	3	6	9	10
Vardas34766	Pavarde34766	3	8	7	10
Vardas4322	Pavarde4322	8	9	1	10
Vardas4320	Pavarde4320	7	8	3	10
Vardas34859	Pavarde34859	6	2	10	10
Vardas35300	Pavarde35300	1	7	10	10
Vardas87734	Pavarde87734	7	10	1	10
Vardas24111	Pavarde24111	10	2	6	10
Vardas35370	Pavarde35370	1	7	10	10
Vardas35142	Pavarde35142	4	7	7	10
Vardas4540	Pavarde4540	7	9	2	10
Vardas87937	Pavarde87937	6	3	9	10
Vardas35160	Pavarde35160	8	7	3	10
Vardas4559	Pavarde4559	10	2	6	10
Vardas24153	Pavarde24153	7	4	7	10
Vardas89217	Pavarde89217	1	7	10	10
Vardas4078	Pavarde4078	7	6	5	10
Vardas89314	Pavarde89314	8	7	3	10
Vardas89061	Pavarde89061	7	6	5	10
Vardas4120	Pavarde4120	9	2	7	10
Vardas24494	Pavarde24494	9	4	5	10
Vardas89185	Pavarde89185	4	9	5	10
Vardas3986	Pavarde3986	4	7	7	10
Vardas89608	Pavarde89608	1	8	9	10
Vardas34161	Pavarde34161	9	8	1	10
Vardas4005	Pavarde4005	3	5	10	10
Vardas34579	Pavarde34579	9	5	4	10
Vardas24386	Pavarde24386	1	10	7	10
Vardas34549	Pavarde34549	5	10	3	10
Vardas88855	Pavarde88855	7	2	9	10
Vardas34665	Pavarde34665	5	6	7	10
Vardas88647	Pavarde88647	6	9	3	10
Vardas34584	Pavarde34584	7	7	4	10
Vardas88988	Pavarde88988	7	1	10	10
Vardas89012	Pavarde89012	8	5	5	10
Vardas88865	Pavarde88865	10	2	6	10
Vardas34491	Pavarde34491	3	8	7	10
Vardas24426	Pavarde24426	8	1	9	10
Vardas77058	Pavarde77058	1	10	7	10
Vardas77174	Pavarde77174	7	6	5	10
Vardas42417	Pavarde42417	2	9	7	10
Vardas42383	Pavarde42383	6	3	9	10
Vardas8522	Pavarde8522	7	7	4	10
Vardas77413	Pavarde77413	1	9	8	10
Vardas77460	Pavarde77460	7	3	8	10
Vardas21515	Pavarde21515	6	7	5	10
Vardas77211	Pavarde77211	7	6	5	10
Vardas42208	Pavarde42208	10	2	6	10
Vardas76566	Pavarde76566	6	5	7	10
Vardas76278	Pavarde76278	9	8	1	10
Vardas21311	Pavarde21311	6	8	4	10
Vardas76384	Pavarde76384	8	4	6	10
Vardas76387	Pavarde76387	7	2	9	10
Vardas42492	Pavarde42492	3	5	10	10
Vardas42483	Pavarde42483	6	4	8	10
Vardas8722	Pavarde8722	5	10	3	10
Vardas42615	Pavarde42615	4	6	8	10
Vardas8797	Pavarde8797	3	5	10	10
Vardas42576	Pavarde42576	2	6	10	10
Vardas8236	Pavarde8236	3	9	6	10
Vardas41580	Pavarde41580	7	4	7	10
Vardas8217	Pavarde8217	4	5	9	10
Vardas8280	Pavarde8280	6	8	4	10
Vardas78074	Pavarde78074	10	2	6	10
Vardas78078	Pavarde78078	10	4	4	10
Vardas78438	Pavarde78438	6	2	10	10
Vardas78470	Pavarde78470	9	1	8	10
Vardas41392	Pavarde41392	5	4	9	10
Vardas78534	Pavarde78534	8	8	2	10
Vardas8175	Pavarde8175	4	7	7	10
Vardas41467	Pavarde41467	8	5	5	10
Vardas21617	Pavarde21617	7	4	7	10
Vardas41926	Pavarde41926	6	3	9	10
Vardas77519	Pavarde77519	6	9	3	10
Vardas42031	Pavarde42031	5	5	8	10
Vardas8465	Pavarde8465	4	7	7	10
Vardas77948	Pavarde77948	6	6	6	10
Vardas74785	Pavarde74785	10	7	1	10
Vardas74842	Pavarde74842	6	10	2	10
Vardas43930	Pavarde43930	2	10	6	10
Vardas9549	Pavarde9549	9	5	4	10
Vardas21022	Pavarde21022	10	7	1	10
Vardas43570	Pavarde43570	3	7	8	10
Vardas74976	Pavarde74976	6	9	3	10
Vardas75020	Pavarde75020	2	8	8	10
Vardas9737	Pavarde9737	9	8	1	10
Vardas44169	Pavarde44169	3	9	6	10
Vardas44166	Pavarde44166	4	4	10	10
Vardas20825	Pavarde20825	5	6	7	10
Vardas74055	Pavarde74055	5	6	7	10
Vardas20774	Pavarde20774	10	7	1	10
Vardas74148	Pavarde74148	10	3	5	10
Vardas74442	Pavarde74442	10	7	1	10
Vardas9611	Pavarde9611	7	9	2	10
Vardas9686	Pavarde9686	9	6	3	10
Vardas43104	Pavarde43104	9	8	1	10
Vardas75884	Pavarde75884	3	6	9	10
Vardas43082	Pavarde43082	6	10	2	10
Vardas75912	Pavarde75912	3	10	5	10
Vardas9086	Pavarde9086	6	6	6	10
Vardas43120	Pavarde43120	10	7	1	10
Vardas42899	Pavarde42899	9	3	6	10
Vardas76264	Pavarde76264	8	2	8	10
Vardas9041	Pavarde9041	9	8	1	10
Vardas76053	Pavarde76053	10	4	4	10
Vardas76114	Pavarde76114	2	10	6	10
Vardas9292	Pavarde9292	5	8	5	10
Vardas43510	Pavarde43510	8	4	6	10
Vardas75638	Pavarde75638	9	3	6	10
Vardas43245	Pavarde43245	5	7	6	10
Vardas43234	Pavarde43234	3	8	7	10
Vardas6969	Pavarde6969	9	7	2	10
Vardas81635	Pavarde81635	6	6	6	10
Vardas7041	Pavarde7041	4	6	8	10
Vardas22560	Pavarde22560	8	4	6	10
Vardas6918	Pavarde6918	5	10	3	10
Vardas39203	Pavarde39203	4	5	9	10
Vardas81863	Pavarde81863	8	3	7	10
Vardas6950	Pavarde6950	9	5	4	10
Vardas81720	Pavarde81720	8	5	5	10
Vardas80945	Pavarde80945	10	1	7	10
Vardas39728	Pavarde39728	4	5	9	10
Vardas80770	Pavarde80770	6	7	5	10
Vardas7233	Pavarde7233	10	4	4	10
Vardas81083	Pavarde81083	3	8	7	10
Vardas39641	Pavarde39641	9	1	8	10
Vardas38794	Pavarde38794	6	2	10	10
Vardas82471	Pavarde82471	10	4	4	10
Vardas6661	Pavarde6661	7	3	8	10
Vardas6533	Pavarde6533	6	7	5	10
Vardas82854	Pavarde82854	7	4	7	10
Vardas6511	Pavarde6511	7	6	5	10
Vardas82713	Pavarde82713	6	2	10	10
Vardas82745	Pavarde82745	10	4	4	10
Vardas82785	Pavarde82785	5	7	6	10
Vardas82086	Pavarde82086	7	8	3	10
Vardas82012	Pavarde82012	2	6	10	10
Vardas39044	Pavarde39044	2	7	9	10
Vardas38857	Pavarde38857	4	9	5	10
Vardas38944	Pavarde38944	3	9	6	10
Vardas82182	Pavarde82182	4	8	6	10
Vardas22738	Pavarde22738	8	5	5	10
Vardas38907	Pavarde38907	4	8	6	10
Vardas82286	Pavarde82286	9	1	8	10
Vardas38871	Pavarde38871	8	8	2	10
Vardas40935	Pavarde40935	10	6	2	10
Vardas21992	Pavarde21992	7	2	9	10
Vardas7886	Pavarde7886	7	8	3	10
Vardas40740	Pavarde40740	5	3	10	10
Vardas79339	Pavarde79339	6	3	9	10
Vardas7825	Pavarde7825	3	9	6	10
Vardas79358	Pavarde79358	7	6	5	10
Vardas22010	Pavarde22010	6	7	5	10
Vardas40795	Pavarde40795	6	2	10	10
Vardas22024	Pavarde22024	3	5	10	10
Vardas21846	Pavarde21846	7	6	5	10
Vardas78735	Pavarde78735	8	9	1	10
Vardas41290	Pavarde41290	3	6	9	10
Vardas78851	Pavarde78851	7	4	7	10
Vardas78856	Pavarde78856	9	7	2	10
Vardas78903	Pavarde78903	8	9	1	10
Vardas78904	Pavarde78904	2	10	6	10
Vardas78918	Pavarde78918	2	6	10	10
Vardas41115	Pavarde41115	9	1	8	10
Vardas40180	Pavarde40180	5	8	5	10
Vardas7507	Pavarde7507	1	9	8	10
Vardas80175	Pavarde80175	9	1	8	10
Vardas40256	Pavarde40256	7	5	6	10
Vardas40241	Pavarde40241	8	5	5	10
Vardas80628	Pavarde80628	10	7	1	10
Vardas22380	Pavarde22380	5	8	5	10
Vardas80472	Pavarde80472	6	4	8	10
Vardas80498	Pavarde80498	4	6	8	10
Vardas79800	Pavarde79800	9	8	1	10
Vardas79808	Pavarde79808	7	8	3	10
Vardas22153	Pavarde22153	10	3	5	10
Vardas79672	Pavarde79672	7	1	10	10
Vardas40376	Pavarde40376	6	8	4	10
Vardas80067	Pavarde80067	10	7	1	10
Vardas40436	Pavarde40436	8	5	5	10
Vardas79948	Pavarde79948	7	1	10	10
Vardas79953	Pavarde79953	6	10	2	10
Vardas14015	Pavarde14015	10	7	5	9
Vardas2523	Pavarde2523	8	8	6	9
Vardas3504	Pavarde3504	8	4	10	9
Vardas14025	Pavarde14025	10	5	7	9
Vardas98786	Pavarde98786	6	7	9	9
Vardas55541	Pavarde55541	10	8	4	9
Vardas56933	Pavarde56933	9	7	6	9
Vardas62166	Pavarde62166	5	8	9	9
Vardas85763	Pavarde85763	3	10	9	9
Vardas17805	Pavarde17805	10	4	8	9
Vardas51939	Pavarde51939	9	8	5	9
Vardas23704	Pavarde23704	8	8	6	9
Vardas52060	Pavarde52060	10	6	6	9
Vardas5285	Pavarde5285	10	6	6	9
Vardas55472	Pavarde55472	7	9	6	9
Vardas55405	Pavarde55405	6	6	10	9
Vardas62356	Pavarde62356	9	5	8	9
Vardas86107	Pavarde86107	9	3	10	9
Vardas14163	Pavarde14163	7	5	10	9
Vardas52045	Pavarde52045	7	9	6	9
Vardas92141	Pavarde92141	10	6	6	9
Vardas91088	Pavarde91088	7	6	9	9
Vardas51779	Pavarde51779	9	3	10	9
Vardas62675	Pavarde62675	10	9	3	9
Vardas36536	Pavarde36536	10	7	5	9
Vardas56981	Pavarde56981	9	6	7	9
Vardas17817	Pavarde17817	7	10	5	9
Vardas51793	Pavarde51793	10	8	4	9
Vardas17955	Pavarde17955	4	9	9	9
Vardas62270	Pavarde62270	9	3	10	9
Vardas93225	Pavarde93225	9	8	5	9
Vardas23646	Pavarde23646	3	9	10	9
Vardas33203	Pavarde33203	6	9	7	9
Vardas91084	Pavarde91084	8	4	10	9
Vardas98639	Pavarde98639	10	3	9	9
Vardas91692	Pavarde91692	8	4	10	9
Vardas5725	Pavarde5725	9	6	7	9
Vardas37238	Pavarde37238	9	6	7	9
Vardas27264	Pavarde27264	7	9	6	9
Vardas16556	Pavarde16556	8	6	8	9
Vardas84938	Pavarde84938	7	5	10	9
Vardas18211	Pavarde18211	7	9	6	9
Vardas31462	Pavarde31462	3	9	10	9
Vardas93581	Pavarde93581	8	7	7	9
Vardas50945	Pavarde50945	8	10	4	9
Vardas91739	Pavarde91739	6	7	9	9
Vardas84717	Pavarde84717	10	8	4	9
Vardas28429	Pavarde28429	9	9	4	9
Vardas25158	Pavarde25158	10	6	6	9
Vardas5832	Pavarde5832	10	8	4	9
Vardas25156	Pavarde25156	8	7	7	9
Vardas98459	Pavarde98459	7	5	10	9
Vardas18047	Pavarde18047	10	5	7	9
Vardas56764	Pavarde56764	10	10	2	9
Vardas91306	Pavarde91306	8	10	4	9
Vardas5487	Pavarde5487	4	9	9	9
Vardas85427	Pavarde85427	9	4	9	9
Vardas36802	Pavarde36802	9	7	6	9
Vardas62921	Pavarde62921	9	8	5	9
Vardas13971	Pavarde13971	6	10	6	9
Vardas31525	Pavarde31525	7	8	7	9
Vardas28236	Pavarde28236	6	7	9	9
Vardas85185	Pavarde85185	6	8	8	9
Vardas13756	Pavarde13756	9	5	8	9
Vardas18136	Pavarde18136	4	9	9	9
Vardas32450	Pavarde32450	10	4	8	9
Vardas51230	Pavarde51230	8	6	8	9
Vardas91415	Pavarde91415	4	8	10	9
Vardas3238	Pavarde3238	2	10	10	9
Vardas91411	Pavarde91411	3	10	9	9
Vardas63360	Pavarde63360	3	10	9	9
Vardas36861	Pavarde36861	10	4	8	9
Vardas13828	Pavarde13828	5	10	7	9
Vardas63292	Pavarde63292	7	8	7	9
Vardas85258	Pavarde85258	6	10	6	9
Vardas63430	Pavarde63430	7	7	8	9
Vardas32808	Pavarde32808	7	6	9	9
Vardas60060	Pavarde60060	10	5	7	9
Vardas54616	Pavarde54616	10	5	7	9
Vardas24243	Pavarde24243	8	5	9	9
Vardas16992	Pavarde16992	8	4	10	9
Vardas53608	Pavarde53608	6	8	8	9
Vardas88555	Pavarde88555	5	9	8	9
Vardas58458	Pavarde58458	9	3	10	9
Vardas33943	Pavarde33943	10	4	8	9
Vardas88398	Pavarde88398	10	3	9	9
Vardas26972	Pavarde26972	10	9	3	9
Vardas88445	Pavarde88445	10	3	9	9
Vardas31967	Pavarde31967	5	8	9	9
Vardas53236	Pavarde53236	7	6	9	9
Vardas16952	Pavarde16952	8	10	4	9
Vardas24700	Pavarde24700	9	10	3	9
Vardas33808	Pavarde33808	10	6	6	9
Vardas60562	Pavarde60562	2	10	10	9
Vardas4583	Pavarde4583	6	8	8	9
Vardas35166	Pavarde35166	6	6	10	9
Vardas90008	Pavarde90008	3	10	9	9
Vardas54638	Pavarde54638	4	8	10	9
Vardas54632	Pavarde54632	8	4	10	9
Vardas88156	Pavarde88156	9	10	3	9
Vardas32214	Pavarde32214	8	6	8	9
Vardas17227	Pavarde17227	5	10	7	9
Vardas54017	Pavarde54017	7	9	6	9
Vardas54041	Pavarde54041	9	6	7	9
Vardas89085	Pavarde89085	4	9	9	9
Vardas54330	Pavarde54330	6	7	9	9
Vardas3999	Pavarde3999	9	8	5	9
Vardas58971	Pavarde58971	9	6	7	9
Vardas58980	Pavarde58980	7	7	8	9
Vardas27673	Pavarde27673	9	4	9	9
Vardas54231	Pavarde54231	8	10	4	9
Vardas89182	Pavarde89182	9	4	9	9
Vardas92406	Pavarde92406	4	9	9	9
Vardas54472	Pavarde54472	9	5	8	9
Vardas89651	Pavarde89651	9	5	8	9
Vardas88613	Pavarde88613	8	4	10	9
Vardas92442	Pavarde92442	10	4	8	9
Vardas17072	Pavarde17072	8	9	5	9
Vardas58732	Pavarde58732	4	8	10	9
Vardas3988	Pavarde3988	9	3	10	9
Vardas59511	Pavarde59511	2	10	10	9
Vardas3959	Pavarde3959	6	9	7	9
Vardas89550	Pavarde89550	10	6	6	9
Vardas32031	Pavarde32031	8	8	6	9
Vardas55084	Pavarde55084	8	6	8	9
Vardas24833	Pavarde24833	9	7	6	9
Vardas33439	Pavarde33439	7	10	5	9
Vardas35906	Pavarde35906	7	7	8	9
Vardas55117	Pavarde55117	9	5	8	9
Vardas61714	Pavarde61714	8	5	9	9
Vardas35898	Pavarde35898	10	8	4	9
Vardas61705	Pavarde61705	7	6	9	9
Vardas25474	Pavarde25474	4	10	8	9
Vardas86880	Pavarde86880	8	8	6	9
Vardas98790	Pavarde98790	3	10	9	9
Vardas35886	Pavarde35886	4	10	8	9
Vardas98844	Pavarde98844	6	9	7	9
Vardas2633	Pavarde2633	8	5	9	9
Vardas3652	Pavarde3652	10	9	3	9
Vardas28016	Pavarde28016	7	5	10	9
Vardas52583	Pavarde52583	10	6	6	9
Vardas4967	Pavarde4967	5	9	8	9
Vardas90466	Pavarde90466	6	10	6	9
Vardas4965	Pavarde4965	7	8	7	9
Vardas98690	Pavarde98690	6	10	6	9
Vardas62036	Pavarde62036	6	7	9	9
Vardas55264	Pavarde55264	6	10	6	9
Vardas57388	Pavarde57388	9	7	6	9
Vardas36141	Pavarde36141	10	9	3	9
Vardas35937	Pavarde35937	2	10	10	9
Vardas5042	Pavarde5042	8	4	10	9
Vardas23856	Pavarde23856	9	9	4	9
Vardas61864	Pavarde61864	10	9	3	9
Vardas24734	Pavarde24734	4	10	8	9
Vardas327	Pavarde327	8	10	4	9
Vardas4704	Pavarde4704	10	5	7	9
Vardas4701	Pavarde4701	5	10	7	9
Vardas31821	Pavarde31821	8	7	7	9
Vardas58015	Pavarde58015	3	10	9	9
Vardas90192	Pavarde90192	7	7	8	9
Vardas54808	Pavarde54808	6	9	7	9
Vardas87759	Pavarde87759	3	9	10	9
Vardas58126	Pavarde58126	7	6	9	9
Vardas60715	Pavarde60715	7	5	10	9
Vardas87825	Pavarde87825	9	8	5	9
Vardas33769	Pavarde33769	9	9	4	9
Vardas90056	Pavarde90056	4	10	8	9
Vardas27525	Pavarde27525	10	10	2	9
Vardas58073	Pavarde58073	8	9	5	9
Vardas35272	Pavarde35272	6	8	8	9
Vardas60759	Pavarde60759	10	10	2	9
Vardas52753	Pavarde52753	9	4	9	9
Vardas98887	Pavarde98887	9	6	7	9
Vardas14536	Pavarde14536	9	6	7	9
Vardas33523	Pavarde33523	4	8	10	9
