Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas17175	Pavarde17175	5	3	5	4
Vardas85193	Pavarde85193	3	4	9	4
Vardas85189	Pavarde85189	1	9	3	4
Vardas14146	Pavarde14146	1	4	10	4
Vardas23466	Pavarde23466	10	5	4	4
Vardas46849	Pavarde46849	2	6	9	4
Vardas36982	Pavarde36982	7	6	1	4
Vardas35794	Pavarde35794	8	2	9	4
Vardas85184	Pavarde85184	9	9	10	4
Vardas62397	Pavarde62397	1	4	10	4
Vardas36986	Pavarde36986	8	4	2	4
Vardas36988	Pavarde36988	10	4	9	4
Vardas23462	Pavarde23462	3	10	6	4
Vardas36963	Pavarde36963	6	6	4	4
Vardas35811	Pavarde35811	2	4	5	4
Vardas46841	Pavarde46841	7	7	1	4
Vardas85223	Pavarde85223	7	4	8	4
Vardas46292	Pavarde46292	4	8	3	4
Vardas35806	Pavarde35806	7	2	3	4
Vardas86978	Pavarde86978	5	2	8	4
Vardas23468	Pavarde23468	1	2	9	4
Vardas71069	Pavarde71069	8	6	7	4
Vardas4975	Pavarde4975	3	6	3	4
Vardas62203	Pavarde62203	9	6	3	4
Vardas36965	Pavarde36965	1	7	1	4
Vardas10886	Pavarde10886	4	4	1	4
Vardas14228	Pavarde14228	4	10	7	4
Vardas46283	Pavarde46283	9	4	7	4
Vardas46845	Pavarde46845	1	2	1	4
Vardas36971	Pavarde36971	7	6	5	4
Vardas86982	Pavarde86982	5	7	2	4
Vardas20015	Pavarde20015	9	2	2	4
Vardas85385	Pavarde85385	2	2	7	4
Vardas86924	Pavarde86924	1	4	4	4
Vardas70288	Pavarde70288	3	5	9	4
Vardas4987	Pavarde4987	7	6	1	4
Vardas62212	Pavarde62212	6	2	4	4
Vardas85396	Pavarde85396	7	6	5	4
Vardas46333	Pavarde46333	9	7	9	4
Vardas23501	Pavarde23501	10	6	1	4
Vardas86936	Pavarde86936	2	5	4	4
Vardas71001	Pavarde71001	8	1	6	4
Vardas58859	Pavarde58859	7	4	1	4
Vardas59129	Pavarde59129	10	2	1	4
Vardas14219	Pavarde14219	2	10	1	4
Vardas46329	Pavarde46329	5	2	8	4
Vardas71004	Pavarde71004	2	9	2	4
Vardas85377	Pavarde85377	2	8	6	4
Vardas58855	Pavarde58855	4	5	3	4
Vardas35838	Pavarde35838	6	1	8	4
Vardas36878	Pavarde36878	9	5	4	4
Vardas85418	Pavarde85418	9	3	3	4
Vardas35859	Pavarde35859	2	3	8	4
Vardas46824	Pavarde46824	7	7	10	4
Vardas5530	Pavarde5530	3	7	4	4
Vardas85429	Pavarde85429	5	4	9	4
Vardas19991	Pavarde19991	5	10	10	4
Vardas4997	Pavarde4997	9	4	4	4
Vardas11167	Pavarde11167	9	7	7	4
Vardas46341	Pavarde46341	3	2	7	4
Vardas85425	Pavarde85425	8	10	9	4
Vardas23496	Pavarde23496	9	10	8	4
Vardas86917	Pavarde86917	5	1	2	4
Vardas46340	Pavarde46340	6	8	3	4
Vardas85415	Pavarde85415	8	4	8	4
Vardas36856	Pavarde36856	2	9	10	4
Vardas70990	Pavarde70990	5	9	10	4
Vardas86921	Pavarde86921	5	4	10	4
Vardas23503	Pavarde23503	10	3	2	4
Vardas85406	Pavarde85406	1	10	6	4
Vardas59138	Pavarde59138	8	1	6	4
Vardas35831	Pavarde35831	5	5	10	4
Vardas5557	Pavarde5557	3	4	9	4
Vardas23489	Pavarde23489	3	8	1	4
Vardas35830	Pavarde35830	6	2	7	4
Vardas46833	Pavarde46833	3	8	6	4
Vardas85331	Pavarde85331	6	5	6	4
Vardas46321	Pavarde46321	3	2	7	4
Vardas85327	Pavarde85327	9	10	8	4
Vardas58853	Pavarde58853	9	10	3	4
Vardas23490	Pavarde23490	3	10	8	4
Vardas71011	Pavarde71011	3	10	3	4
Vardas85308	Pavarde85308	4	9	3	4
Vardas58852	Pavarde58852	8	2	6	4
Vardas85305	Pavarde85305	3	5	4	4
Vardas71012	Pavarde71012	9	3	10	4
Vardas23485	Pavarde23485	2	1	5	4
Vardas20002	Pavarde20002	7	10	9	4
Vardas14221	Pavarde14221	10	3	8	4
Vardas85355	Pavarde85355	7	10	8	4
Vardas11168	Pavarde11168	5	1	8	4
Vardas36882	Pavarde36882	1	4	10	4
Vardas17171	Pavarde17171	9	3	3	4
Vardas36884	Pavarde36884	5	1	3	4
Vardas23494	Pavarde23494	1	3	3	4
Vardas23908	Pavarde23908	6	3	8	4
Vardas85371	Pavarde85371	10	4	7	4
Vardas46323	Pavarde46323	1	8	8	4
Vardas85171	Pavarde85171	8	2	2	4
Vardas54104	Pavarde54104	9	7	7	4
Vardas5550	Pavarde5550	10	9	1	4
Vardas35832	Pavarde35832	1	6	6	4
Vardas85348	Pavarde85348	3	4	5	4
Vardas5554	Pavarde5554	8	2	9	4
Vardas85344	Pavarde85344	9	4	9	4
Vardas85342	Pavarde85342	2	1	1	4
Vardas5556	Pavarde5556	6	8	4	4
Vardas70191	Pavarde70191	3	2	5	4
Vardas46238	Pavarde46238	10	9	3	4
Vardas46878	Pavarde46878	6	3	5	4
Vardas37084	Pavarde37084	10	5	4	4
Vardas71149	Pavarde71149	2	10	8	4
Vardas46236	Pavarde46236	1	5	5	4
Vardas46879	Pavarde46879	3	5	9	4
Vardas70201	Pavarde70201	7	5	8	4
Vardas35733	Pavarde35733	6	9	4	4
Vardas54333	Pavarde54333	1	1	4	4
Vardas19816	Pavarde19816	7	3	4	4
Vardas85013	Pavarde85013	9	1	4	4
Vardas4930	Pavarde4930	8	7	10	4
Vardas87097	Pavarde87097	8	2	5	4
Vardas85009	Pavarde85009	6	6	10	4
Vardas35725	Pavarde35725	3	6	4	4
Vardas37092	Pavarde37092	7	5	7	4
Vardas71152	Pavarde71152	9	2	2	4
Vardas54066	Pavarde54066	2	10	5	4
Vardas37070	Pavarde37070	4	8	10	4
Vardas35749	Pavarde35749	9	2	7	4
Vardas62173	Pavarde62173	3	8	10	4
Vardas85053	Pavarde85053	2	10	7	4
Vardas87070	Pavarde87070	3	2	8	4
Vardas52162	Pavarde52162	8	1	3	4
Vardas71142	Pavarde71142	10	6	5	4
Vardas23432	Pavarde23432	9	4	9	4
Vardas62406	Pavarde62406	10	8	9	4
Vardas54328	Pavarde54328	9	7	5	4
Vardas14237	Pavarde14237	6	7	3	4
Vardas71143	Pavarde71143	8	8	5	4
Vardas85034	Pavarde85034	1	5	3	4
Vardas37073	Pavarde37073	9	6	5	4
Vardas5666	Pavarde5666	9	7	8	4
Vardas58820	Pavarde58820	7	5	7	4
Vardas23429	Pavarde23429	8	5	5	4
Vardas37081	Pavarde37081	10	9	1	4
Vardas70210	Pavarde70210	7	1	3	4
Vardas87116	Pavarde87116	2	8	9	4
Vardas37111	Pavarde37111	7	9	2	4
Vardas10862	Pavarde10862	9	4	6	4
Vardas20036	Pavarde20036	2	8	2	4
Vardas17188	Pavarde17188	6	2	2	4
Vardas84963	Pavarde84963	7	5	6	4
Vardas46221	Pavarde46221	8	7	10	4
Vardas71167	Pavarde71167	6	8	7	4
Vardas59214	Pavarde59214	7	5	5	4
Vardas52164	Pavarde52164	2	3	10	4
Vardas10863	Pavarde10863	3	1	6	4
Vardas23409	Pavarde23409	6	9	7	4
Vardas71183	Pavarde71183	5	6	8	4
Vardas5695	Pavarde5695	7	6	10	4
Vardas5696	Pavarde5696	7	5	2	4
Vardas84946	Pavarde84946	4	10	5	4
Vardas87124	Pavarde87124	9	1	2	4
Vardas23404	Pavarde23404	9	8	3	4
Vardas19806	Pavarde19806	6	8	1	4
Vardas4927	Pavarde4927	9	8	10	4
Vardas85004	Pavarde85004	6	1	1	4
Vardas85001	Pavarde85001	10	7	9	4
Vardas84999	Pavarde84999	5	7	7	4
Vardas11194	Pavarde11194	10	10	9	4
Vardas46890	Pavarde46890	10	3	8	4
Vardas54065	Pavarde54065	10	3	8	4
Vardas71156	Pavarde71156	8	10	3	4
Vardas71157	Pavarde71157	2	3	4	4
Vardas10864	Pavarde10864	7	6	4	4
Vardas54070	Pavarde54070	3	3	3	4
Vardas87107	Pavarde87107	6	1	7	4
Vardas4925	Pavarde4925	1	8	7	4
Vardas35714	Pavarde35714	9	3	3	4
Vardas46227	Pavarde46227	7	8	10	4
Vardas5686	Pavarde5686	8	3	8	4
Vardas71160	Pavarde71160	10	3	9	4
Vardas37108	Pavarde37108	9	3	8	4
Vardas46225	Pavarde46225	6	7	3	4
Vardas85111	Pavarde85111	5	6	9	4
Vardas70246	Pavarde70246	3	6	6	4
Vardas54317	Pavarde54317	6	10	6	4
Vardas17811	Pavarde17811	7	6	6	4
Vardas5636	Pavarde5636	5	2	8	4
Vardas46272	Pavarde46272	1	6	9	4
Vardas70245	Pavarde70245	10	9	5	4
Vardas71103	Pavarde71103	2	5	3	4
Vardas87020	Pavarde87020	5	2	7	4
Vardas37021	Pavarde37021	2	2	3	4
Vardas87016	Pavarde87016	2	7	6	4
Vardas46269	Pavarde46269	3	7	7	4
Vardas52156	Pavarde52156	5	7	4	4
Vardas71108	Pavarde71108	10	1	7	4
Vardas85102	Pavarde85102	4	9	1	4
Vardas54320	Pavarde54320	8	3	3	4
Vardas17808	Pavarde17808	8	2	8	4
Vardas23442	Pavarde23442	7	2	9	4
Vardas54321	Pavarde54321	10	1	4	4
Vardas35791	Pavarde35791	6	6	4	4
Vardas59156	Pavarde59156	1	7	10	4
Vardas85163	Pavarde85163	8	6	6	4
Vardas36994	Pavarde36994	3	3	4	4
Vardas85156	Pavarde85156	4	1	5	4
Vardas85155	Pavarde85155	4	4	2	4
Vardas71091	Pavarde71091	2	8	2	4
Vardas54085	Pavarde54085	6	9	9	4
Vardas59160	Pavarde59160	2	5	5	4
Vardas23457	Pavarde23457	4	6	5	4
Vardas35776	Pavarde35776	3	7	5	4
Vardas70258	Pavarde70258	6	6	3	4
Vardas46854	Pavarde46854	1	4	10	4
Vardas54082	Pavarde54082	1	2	6	4
Vardas5632	Pavarde5632	4	10	4	4
Vardas85137	Pavarde85137	10	10	1	4
Vardas37010	Pavarde37010	5	4	5	4
Vardas4959	Pavarde4959	5	2	10	4
Vardas87015	Pavarde87015	4	4	7	4
Vardas85067	Pavarde85067	7	2	2	4
Vardas19819	Pavarde19819	6	3	10	4
Vardas70221	Pavarde70221	6	7	7	4
Vardas58828	Pavarde58828	2	7	8	4
Vardas71117	Pavarde71117	8	10	6	4
Vardas17877	Pavarde17877	3	2	2	4
Vardas23936	Pavarde23936	10	2	7	4
Vardas20020	Pavarde20020	6	5	3	4
Vardas17186	Pavarde17186	2	3	10	4
Vardas46869	Pavarde46869	6	8	2	4
Vardas23933	Pavarde23933	9	8	7	4
Vardas85065	Pavarde85065	5	5	9	4
Vardas85064	Pavarde85064	10	7	3	4
Vardas4944	Pavarde4944	3	2	10	4
Vardas23938	Pavarde23938	6	2	1	4
Vardas19818	Pavarde19818	1	2	3	4
Vardas71126	Pavarde71126	4	2	5	4
Vardas87067	Pavarde87067	6	9	8	4
Vardas85061	Pavarde85061	9	10	4	4
Vardas85094	Pavarde85094	4	2	1	4
Vardas46859	Pavarde46859	3	10	9	4
Vardas10878	Pavarde10878	6	4	6	4
Vardas37034	Pavarde37034	8	4	9	4
Vardas58830	Pavarde58830	8	8	2	4
Vardas59187	Pavarde59187	7	7	10	4
Vardas87036	Pavarde87036	6	5	2	4
Vardas87037	Pavarde87037	8	2	3	4
Vardas17874	Pavarde17874	4	9	10	4
Vardas4832	Pavarde4832	6	7	8	4
Vardas85092	Pavarde85092	10	4	2	4
Vardas87044	Pavarde87044	3	9	5	4
Vardas85090	Pavarde85090	10	8	8	4
Vardas70229	Pavarde70229	6	3	9	4
Vardas85089	Pavarde85089	9	2	6	4
Vardas87050	Pavarde87050	10	4	5	4
Vardas37041	Pavarde37041	5	1	4	4
Vardas85077	Pavarde85077	1	3	6	4
Vardas41571	Pavarde41571	3	2	10	4
Vardas78286	Pavarde78286	10	2	4	4
Vardas60563	Pavarde60563	6	7	8	4
Vardas74452	Pavarde74452	10	7	7	4
Vardas78281	Pavarde78281	1	10	2	4
Vardas78279	Pavarde78279	8	4	5	4
Vardas53184	Pavarde53184	10	7	3	4
Vardas78272	Pavarde78272	2	3	5	4
Vardas41563	Pavarde41563	10	10	2	4
Vardas8205	Pavarde8205	8	2	4	4
Vardas9642	Pavarde9642	10	8	7	4
Vardas74485	Pavarde74485	8	3	9	4
Vardas60567	Pavarde60567	10	5	3	4
Vardas41547	Pavarde41547	2	5	8	4
Vardas60569	Pavarde60569	7	2	6	4
Vardas9639	Pavarde9639	1	4	9	4
Vardas78248	Pavarde78248	9	3	6	4
Vardas78247	Pavarde78247	2	5	7	4
Vardas74489	Pavarde74489	3	7	2	4
Vardas74490	Pavarde74490	2	3	10	4
Vardas74491	Pavarde74491	5	1	6	4
Vardas44021	Pavarde44021	3	7	8	4
Vardas74494	Pavarde74494	6	7	8	4
Vardas41583	Pavarde41583	4	5	3	4
Vardas17482	Pavarde17482	6	7	7	4
Vardas8193	Pavarde8193	7	1	7	4
Vardas78336	Pavarde78336	6	7	7	4
Vardas74433	Pavarde74433	2	8	8	4
Vardas41513	Pavarde41513	4	1	7	4
Vardas74434	Pavarde74434	8	1	1	4
Vardas74435	Pavarde74435	5	10	4	4
Vardas78331	Pavarde78331	8	7	8	4
Vardas41518	Pavarde41518	1	7	6	4
Vardas41520	Pavarde41520	5	3	7	4
Vardas14839	Pavarde14839	9	4	1	4
Vardas78312	Pavarde78312	9	9	2	4
Vardas8192	Pavarde8192	2	2	1	4
Vardas78231	Pavarde78231	5	9	2	4
Vardas21765	Pavarde21765	5	6	4	4
Vardas74449	Pavarde74449	7	10	8	4
Vardas44040	Pavarde44040	2	7	7	4
Vardas21763	Pavarde21763	4	10	6	4
Vardas78299	Pavarde78299	3	10	1	4
Vardas41540	Pavarde41540	10	5	7	4
Vardas78297	Pavarde78297	9	7	10	4
Vardas9657	Pavarde9657	4	2	7	4
Vardas44038	Pavarde44038	4	9	7	4
Vardas41545	Pavarde41545	3	10	8	4
Vardas78288	Pavarde78288	10	3	6	4
Vardas41643	Pavarde41643	3	10	4	4
Vardas20880	Pavarde20880	7	1	7	4
Vardas61374	Pavarde61374	10	5	9	4
Vardas41626	Pavarde41626	8	5	9	4
Vardas78162	Pavarde78162	10	10	3	4
Vardas41628	Pavarde41628	8	9	7	4
Vardas43995	Pavarde43995	10	10	2	4
Vardas9629	Pavarde9629	7	9	6	4
Vardas9626	Pavarde9626	9	7	6	4
Vardas78155	Pavarde78155	8	6	10	4
Vardas78154	Pavarde78154	9	9	1	4
Vardas74544	Pavarde74544	3	2	3	4
Vardas78172	Pavarde78172	1	3	6	4
Vardas78139	Pavarde78139	3	4	1	4
Vardas78136	Pavarde78136	6	7	3	4
Vardas9618	Pavarde9618	5	5	6	4
Vardas78132	Pavarde78132	3	2	1	4
Vardas43984	Pavarde43984	7	3	5	4
Vardas78130	Pavarde78130	2	7	7	4
Vardas60591	Pavarde60591	2	9	8	4
Vardas74547	Pavarde74547	4	5	10	4
Vardas74551	Pavarde74551	2	4	10	4
Vardas60596	Pavarde60596	10	1	8	4
Vardas53158	Pavarde53158	6	4	1	4
Vardas14525	Pavarde14525	9	6	3	4
Vardas41590	Pavarde41590	8	5	2	4
Vardas78226	Pavarde78226	9	5	9	4
Vardas78225	Pavarde78225	2	5	10	4
Vardas8223	Pavarde8223	2	7	10	4
Vardas41595	Pavarde41595	5	5	4	4
Vardas21752	Pavarde21752	1	5	10	4
Vardas61384	Pavarde61384	8	3	1	4
Vardas78220	Pavarde78220	9	9	2	4
Vardas74510	Pavarde74510	4	8	9	4
Vardas21751	Pavarde21751	4	8	7	4
Vardas8227	Pavarde8227	6	3	8	4
Vardas78344	Pavarde78344	8	5	4	4
Vardas8230	Pavarde8230	4	5	5	4
Vardas8232	Pavarde8232	9	10	2	4
Vardas78198	Pavarde78198	1	9	3	4
Vardas52673	Pavarde52673	3	8	7	4
Vardas14828	Pavarde14828	5	4	3	4
Vardas60583	Pavarde60583	8	8	1	4
Vardas52675	Pavarde52675	3	5	8	4
Vardas41619	Pavarde41619	9	6	4	4
Vardas78178	Pavarde78178	2	8	4	4
Vardas74525	Pavarde74525	1	8	9	4
Vardas44000	Pavarde44000	8	2	6	4
Vardas60530	Pavarde60530	7	4	10	4
Vardas9697	Pavarde9697	7	5	10	4
Vardas41395	Pavarde41395	5	1	4	4
Vardas44108	Pavarde44108	4	9	2	4
Vardas61403	Pavarde61403	2	5	1	4
Vardas78511	Pavarde78511	4	5	8	4
Vardas52659	Pavarde52659	10	6	8	4
Vardas78505	Pavarde78505	3	3	7	4
Vardas74346	Pavarde74346	10	8	2	4
Vardas74347	Pavarde74347	1	9	7	4
Vardas78502	Pavarde78502	3	2	7	4
Vardas78501	Pavarde78501	6	10	7	4
Vardas41420	Pavarde41420	7	4	1	4
Vardas78531	Pavarde78531	5	6	7	4
Vardas44096	Pavarde44096	3	4	9	4
Vardas78495	Pavarde78495	6	3	5	4
Vardas78492	Pavarde78492	2	4	6	4
Vardas53205	Pavarde53205	6	7	1	4
Vardas74356	Pavarde74356	7	5	9	4
Vardas74357	Pavarde74357	5	9	9	4
Vardas9687	Pavarde9687	10	1	10	4
Vardas8130	Pavarde8130	8	5	9	4
Vardas60532	Pavarde60532	10	7	6	4
Vardas41434	Pavarde41434	2	5	10	4
Vardas74362	Pavarde74362	2	7	3	4
Vardas41367	Pavarde41367	9	1	4	4
Vardas78595	Pavarde78595	3	9	6	4
Vardas78593	Pavarde78593	3	6	1	4
Vardas41354	Pavarde41354	4	7	2	4
Vardas60503	Pavarde60503	1	7	2	4
Vardas41357	Pavarde41357	5	2	6	4
Vardas41358	Pavarde41358	8	2	6	4
Vardas74295	Pavarde74295	2	2	6	4
Vardas14516	Pavarde14516	3	6	2	4
Vardas78578	Pavarde78578	5	9	10	4
Vardas61414	Pavarde61414	1	2	8	4
Vardas8097	Pavarde8097	10	9	6	4
Vardas20850	Pavarde20850	9	4	9	4
Vardas78565	Pavarde78565	4	7	9	4
Vardas41373	Pavarde41373	8	3	7	4
Vardas9703	Pavarde9703	4	6	7	4
Vardas78562	Pavarde78562	10	1	9	4
Vardas41383	Pavarde41383	8	4	4	4
Vardas41384	Pavarde41384	5	9	1	4
Vardas53215	Pavarde53215	9	4	10	4
Vardas41387	Pavarde41387	3	7	8	4
Vardas74324	Pavarde74324	4	10	7	4
Vardas60514	Pavarde60514	7	4	5	4
Vardas74325	Pavarde74325	10	1	1	4
Vardas78367	Pavarde78367	4	1	5	4
Vardas52664	Pavarde52664	6	4	9	4
Vardas60550	Pavarde60550	1	1	1	4
Vardas78412	Pavarde78412	9	10	2	4
Vardas78405	Pavarde78405	7	6	1	4
Vardas60551	Pavarde60551	10	5	6	4
Vardas78399	Pavarde78399	3	2	5	4
Vardas41483	Pavarde41483	10	8	7	4
Vardas44066	Pavarde44066	10	4	6	4
Vardas78375	Pavarde78375	3	10	9	4
Vardas52665	Pavarde52665	5	1	2	4
Vardas17476	Pavarde17476	9	5	10	4
Vardas41468	Pavarde41468	8	8	4	4
Vardas74418	Pavarde74418	1	3	4	4
Vardas44061	Pavarde44061	2	10	4	4
Vardas8171	Pavarde8171	8	6	6	4
Vardas41495	Pavarde41495	5	6	9	4
Vardas41496	Pavarde41496	4	9	4	4
Vardas74422	Pavarde74422	4	4	7	4
Vardas78357	Pavarde78357	5	10	4	4
Vardas41499	Pavarde41499	1	1	5	4
Vardas78355	Pavarde78355	6	9	3	4
Vardas78353	Pavarde78353	1	7	2	4
Vardas9666	Pavarde9666	2	10	8	4
Vardas78445	Pavarde78445	7	8	5	4
Vardas41437	Pavarde41437	10	9	8	4
Vardas74365	Pavarde74365	3	8	5	4
Vardas20851	Pavarde20851	3	4	8	4
Vardas41441	Pavarde41441	9	10	1	4
Vardas74368	Pavarde74368	2	7	2	4
Vardas78461	Pavarde78461	6	3	2	4
Vardas74369	Pavarde74369	2	2	6	4
Vardas8137	Pavarde8137	8	10	7	4
Vardas41449	Pavarde41449	5	2	8	4
Vardas41450	Pavarde41450	7	8	9	4
Vardas20853	Pavarde20853	7	4	5	4
Vardas78095	Pavarde78095	1	9	1	4
Vardas44080	Pavarde44080	10	4	6	4
Vardas41455	Pavarde41455	8	3	10	4
Vardas78440	Pavarde78440	2	4	7	4
Vardas78434	Pavarde78434	2	1	3	4
Vardas21787	Pavarde21787	5	1	3	4
Vardas74380	Pavarde74380	8	4	9	4
Vardas44077	Pavarde44077	10	5	5	4
Vardas78425	Pavarde78425	8	8	2	4
Vardas78424	Pavarde78424	2	1	7	4
Vardas60549	Pavarde60549	6	10	7	4
Vardas8156	Pavarde8156	4	3	5	4
Vardas8382	Pavarde8382	4	6	3	4
Vardas74703	Pavarde74703	2	5	3	4
Vardas20922	Pavarde20922	9	3	9	4
Vardas41857	Pavarde41857	1	6	4	4
Vardas43877	Pavarde43877	4	3	3	4
Vardas77794	Pavarde77794	7	5	8	4
Vardas77792	Pavarde77792	10	1	10	4
Vardas21659	Pavarde21659	1	8	4	4
Vardas60655	Pavarde60655	8	6	5	4
Vardas43875	Pavarde43875	1	9	4	4
Vardas9556	Pavarde9556	9	4	5	4
Vardas41874	Pavarde41874	7	5	7	4
Vardas74719	Pavarde74719	8	2	3	4
Vardas41854	Pavarde41854	4	3	10	4
Vardas8386	Pavarde8386	4	8	2	4
Vardas9550	Pavarde9550	1	1	6	4
Vardas43864	Pavarde43864	10	9	3	4
Vardas8388	Pavarde8388	10	9	5	4
Vardas52698	Pavarde52698	3	10	10	4
Vardas52699	Pavarde52699	5	2	1	4
Vardas77737	Pavarde77737	1	1	10	4
Vardas17505	Pavarde17505	8	5	10	4
Vardas74737	Pavarde74737	10	6	3	4
Vardas43857	Pavarde43857	4	10	7	4
Vardas41897	Pavarde41897	9	2	3	4
Vardas77832	Pavarde77832	6	10	10	4
Vardas77854	Pavarde77854	9	2	10	4
Vardas8358	Pavarde8358	2	9	4	4
Vardas41825	Pavarde41825	9	4	4	4
Vardas61330	Pavarde61330	3	5	1	4
Vardas74683	Pavarde74683	2	5	8	4
Vardas41828	Pavarde41828	9	9	2	4
Vardas43892	Pavarde43892	8	9	8	4
Vardas43891	Pavarde43891	2	6	3	4
Vardas41832	Pavarde41832	7	2	10	4
Vardas43889	Pavarde43889	10	3	7	4
Vardas77834	Pavarde77834	7	7	7	4
Vardas41900	Pavarde41900	5	10	3	4
Vardas77830	Pavarde77830	9	3	5	4
Vardas8362	Pavarde8362	7	4	3	4
Vardas21667	Pavarde21667	8	2	5	4
Vardas60650	Pavarde60650	8	10	1	4
Vardas21665	Pavarde21665	1	7	8	4
Vardas77819	Pavarde77819	2	9	2	4
Vardas8366	Pavarde8366	6	5	10	4
Vardas74692	Pavarde74692	10	9	6	4
Vardas74694	Pavarde74694	6	3	5	4
Vardas74695	Pavarde74695	10	8	2	4
Vardas74698	Pavarde74698	7	2	6	4
Vardas41955	Pavarde41955	10	10	4	4
Vardas77674	Pavarde77674	1	4	7	4
Vardas41938	Pavarde41938	4	10	7	4
Vardas77669	Pavarde77669	4	6	1	4
Vardas74767	Pavarde74767	1	6	5	4
Vardas8427	Pavarde8427	3	2	8	4
Vardas41948	Pavarde41948	8	10	3	4
Vardas8428	Pavarde8428	7	8	2	4
Vardas74771	Pavarde74771	7	6	10	4
Vardas77655	Pavarde77655	1	6	1	4
Vardas77651	Pavarde77651	6	5	4	4
Vardas77649	Pavarde77649	7	10	3	4
Vardas74766	Pavarde74766	4	8	8	4
Vardas41957	Pavarde41957	3	10	5	4
Vardas41958	Pavarde41958	3	8	2	4
Vardas77642	Pavarde77642	2	1	8	4
Vardas41961	Pavarde41961	5	1	2	4
Vardas53099	Pavarde53099	8	6	9	4
Vardas53098	Pavarde53098	6	4	5	4
Vardas21618	Pavarde21618	4	9	2	4
Vardas17511	Pavarde17511	10	9	4	4
Vardas74774	Pavarde74774	1	2	5	4
Vardas77630	Pavarde77630	3	10	9	4
Vardas41968	Pavarde41968	2	6	2	4
Vardas8408	Pavarde8408	2	10	9	4
Vardas8404	Pavarde8404	6	1	6	4
Vardas9546	Pavarde9546	7	10	10	4
Vardas21643	Pavarde21643	6	10	2	4
Vardas77715	Pavarde77715	4	8	1	4
Vardas77713	Pavarde77713	8	9	7	4
Vardas21639	Pavarde21639	10	6	5	4
Vardas41910	Pavarde41910	4	5	2	4
Vardas43848	Pavarde43848	9	6	6	4
Vardas9545	Pavarde9545	6	2	6	4
Vardas14801	Pavarde14801	6	4	7	4
Vardas41919	Pavarde41919	7	9	10	4
Vardas41817	Pavarde41817	1	9	9	4
Vardas21634	Pavarde21634	8	6	4	4
Vardas41922	Pavarde41922	5	9	8	4
Vardas53105	Pavarde53105	8	9	9	4
Vardas74751	Pavarde74751	9	2	1	4
Vardas21633	Pavarde21633	6	5	8	4
Vardas77692	Pavarde77692	8	10	4	4
Vardas43840	Pavarde43840	8	2	4	4
Vardas41931	Pavarde41931	4	3	5	4
Vardas41933	Pavarde41933	6	8	3	4
Vardas74765	Pavarde74765	8	2	9	4
Vardas21628	Pavarde21628	1	7	9	4
Vardas8296	Pavarde8296	10	2	2	4
Vardas41701	Pavarde41701	9	3	2	4
Vardas78031	Pavarde78031	6	7	7	4
Vardas78022	Pavarde78022	3	6	1	4
Vardas43953	Pavarde43953	2	10	6	4
Vardas53142	Pavarde53142	1	9	6	4
Vardas78012	Pavarde78012	9	6	7	4
Vardas78011	Pavarde78011	10	4	9	4
Vardas8293	Pavarde8293	2	5	6	4
Vardas74592	Pavarde74592	6	7	2	4
Vardas60617	Pavarde60617	9	10	9	4
Vardas8295	Pavarde8295	2	1	3	4
Vardas77992	Pavarde77992	3	3	5	4
Vardas53145	Pavarde53145	9	9	1	4
Vardas21712	Pavarde21712	4	2	10	4
Vardas21711	Pavarde21711	5	5	3	4
Vardas52684	Pavarde52684	6	5	10	4
Vardas41727	Pavarde41727	4	10	10	4
Vardas74605	Pavarde74605	9	10	1	4
Vardas41730	Pavarde41730	6	5	10	4
Vardas74608	Pavarde74608	9	8	8	4
Vardas74615	Pavarde74615	6	4	6	4
Vardas77975	Pavarde77975	6	5	8	4
Vardas77974	Pavarde77974	8	10	6	4
Vardas53135	Pavarde53135	3	6	6	4
Vardas53150	Pavarde53150	3	5	9	4
Vardas60598	Pavarde60598	3	8	3	4
Vardas78088	Pavarde78088	1	8	3	4
Vardas74554	Pavarde74554	7	2	3	4
Vardas74555	Pavarde74555	7	3	6	4
Vardas43976	Pavarde43976	4	10	3	4
Vardas9615	Pavarde9615	6	10	6	4
Vardas74562	Pavarde74562	5	4	1	4
Vardas17491	Pavarde17491	7	2	10	4
Vardas21725	Pavarde21725	8	10	2	4
Vardas21723	Pavarde21723	6	7	3	4
Vardas74567	Pavarde74567	5	3	2	4
Vardas8304	Pavarde8304	3	5	1	4
Vardas78066	Pavarde78066	4	2	1	4
Vardas60609	Pavarde60609	7	2	7	4
Vardas78062	Pavarde78062	2	9	6	4
Vardas41684	Pavarde41684	1	3	2	4
Vardas78052	Pavarde78052	7	4	5	4
Vardas74572	Pavarde74572	7	2	7	4
Vardas53147	Pavarde53147	5	2	1	4
Vardas41692	Pavarde41692	4	6	10	4
Vardas21718	Pavarde21718	7	9	7	4
Vardas8282	Pavarde8282	6	1	8	4
Vardas41699	Pavarde41699	9	3	5	4
Vardas77893	Pavarde77893	2	7	2	4
Vardas8329	Pavarde8329	7	7	8	4
Vardas9584	Pavarde9584	7	5	3	4
Vardas77905	Pavarde77905	1	6	7	4
Vardas74653	Pavarde74653	2	7	6	4
Vardas41788	Pavarde41788	8	8	2	4
Vardas77900	Pavarde77900	3	6	8	4
Vardas41790	Pavarde41790	2	1	10	4
Vardas43910	Pavarde43910	9	3	9	4
