Vardas	Pavarde	ND1	ND2	ND3	Egz.
Vardas733	Pavarde733	5	4	2	3
Vardas9509	Pavarde9509	8	3	3	3
Vardas1948	Pavarde1948	8	3	8	3
Vardas584	Pavarde584	6	4	3	3
Vardas8308	Pavarde8308	7	1	8	3
Vardas8809	Pavarde8809	6	5	5	3
Vardas1342	Pavarde1342	3	5	7	3
Vardas1932	Pavarde1932	8	10	7	3
Vardas9404	Pavarde9404	4	3	2	3
Vardas9804	Pavarde9804	1	6	1	3
Vardas8311	Pavarde8311	4	8	2	3
Vardas1348	Pavarde1348	7	9	10	3
Vardas2146	Pavarde2146	5	6	10	3
Vardas8513	Pavarde8513	7	3	10	3
Vardas2173	Pavarde2173	8	1	6	3
Vardas2169	Pavarde2169	10	9	6	3
Vardas760	Pavarde760	3	3	9	3
Vardas8322	Pavarde8322	6	9	4	3
Vardas1359	Pavarde1359	8	10	9	3
Vardas2162	Pavarde2162	5	3	8	3
Vardas9708	Pavarde9708	10	1	1	3
Vardas9506	Pavarde9506	10	4	5	3
Vardas713	Pavarde713	1	8	6	3
Vardas1410	Pavarde1410	8	7	10	3
Vardas1962	Pavarde1962	8	7	8	3
Vardas2116	Pavarde2116	9	10	6	3
Vardas8357	Pavarde8357	4	2	10	3
Vardas8910	Pavarde8910	4	2	1	3
Vardas9772	Pavarde9772	4	1	9	3
Vardas604	Pavarde604	4	2	8	3
Vardas8369	Pavarde8369	8	4	2	3
Vardas2101	Pavarde2101	7	4	3	3
Vardas9712	Pavarde9712	8	3	8	3
Vardas8475	Pavarde8475	10	9	10	3
Vardas8381	Pavarde8381	6	9	1	3
Vardas8845	Pavarde8845	7	10	4	3
Vardas1423	Pavarde1423	6	5	8	3
Vardas9425	Pavarde9425	7	10	1	3
Vardas2145	Pavarde2145	6	5	6	3
Vardas9704	Pavarde9704	10	6	10	3
Vardas9783	Pavarde9783	8	5	4	3
Vardas9781	Pavarde9781	8	3	4	3
Vardas8921	Pavarde8921	9	4	10	3
Vardas8343	Pavarde8343	9	6	5	3
Vardas1397	Pavarde1397	2	8	2	3
Vardas1399	Pavarde1399	10	7	5	3
Vardas1853	Pavarde1853	9	6	5	3
Vardas9426	Pavarde9426	1	5	10	3
Vardas2131	Pavarde2131	6	3	5	3
Vardas1953	Pavarde1953	5	6	6	3
Vardas9430	Pavarde9430	7	8	3	3
Vardas2128	Pavarde2128	9	7	5	3
Vardas8350	Pavarde8350	2	10	4	3
Vardas8831	Pavarde8831	3	5	7	3
Vardas951	Pavarde951	5	7	6	3
Vardas9294	Pavarde9294	7	6	2	3
Vardas9976	Pavarde9976	7	4	4	3
Vardas2453	Pavarde2453	3	6	7	3
Vardas1767	Pavarde1767	9	10	6	3
Vardas1680	Pavarde1680	5	2	7	3
Vardas8000	Pavarde8000	5	2	2	3
Vardas8089	Pavarde8089	7	9	6	3
Vardas917	Pavarde917	1	6	8	3
Vardas2458	Pavarde2458	8	7	6	3
Vardas9630	Pavarde9630	7	2	1	3
Vardas2459	Pavarde2459	9	9	7	3
Vardas9952	Pavarde9952	4	10	7	3
Vardas953	Pavarde953	7	1	5	3
Vardas1093	Pavarde1093	4	5	8	3
Vardas1099	Pavarde1099	4	4	8	3
Vardas9953	Pavarde9953	5	7	7	3
Vardas8678	Pavarde8678	2	1	10	3
Vardas1088	Pavarde1088	4	10	7	3
Vardas9170	Pavarde9170	2	3	8	3
Vardas8076	Pavarde8076	3	4	6	3
Vardas9581	Pavarde9581	4	3	6	3
Vardas9173	Pavarde9173	5	7	10	3
Vardas521	Pavarde521	2	10	5	3
Vardas1720	Pavarde1720	7	4	8	3
Vardas1684	Pavarde1684	8	10	5	3
Vardas1790	Pavarde1790	7	6	1	3
Vardas9954	Pavarde9954	8	5	2	3
Vardas928	Pavarde928	8	9	10	3
Vardas1102	Pavarde1102	10	5	8	3
Vardas1668	Pavarde1668	7	1	6	3
Vardas8689	Pavarde8689	10	6	4	3
Vardas2428	Pavarde2428	7	6	8	3
Vardas2431	Pavarde2431	8	6	9	3
Vardas1800	Pavarde1800	7	2	9	3
Vardas1733	Pavarde1733	2	8	2	3
Vardas8687	Pavarde8687	10	2	8	3
Vardas2432	Pavarde2432	6	1	8	3
Vardas1113	Pavarde1113	3	3	6	3
Vardas9271	Pavarde9271	6	8	7	3
Vardas29	Pavarde29	3	4	5	3
Vardas9218	Pavarde9218	7	10	9	3
Vardas542	Pavarde542	3	9	9	3
Vardas9273	Pavarde9273	9	9	7	3
Vardas8650	Pavarde8650	10	2	2	3
Vardas2443	Pavarde2443	5	2	2	3
Vardas1101	Pavarde1101	9	6	10	3
Vardas2446	Pavarde2446	7	1	2	3
Vardas8094	Pavarde8094	9	8	9	3
Vardas9579	Pavarde9579	7	6	2	3
Vardas30	Pavarde30	1	4	6	3
Vardas8093	Pavarde8093	4	7	7	3
Vardas8609	Pavarde8609	6	6	6	3
Vardas958	Pavarde958	4	2	3	3
Vardas8647	Pavarde8647	1	7	8	3
Vardas496	Pavarde496	2	1	3	3
Vardas1766	Pavarde1766	8	7	5	3
Vardas913	Pavarde913	10	6	9	3
Vardas8034	Pavarde8034	4	6	1	3
Vardas41	Pavarde41	4	5	6	3
Vardas9185	Pavarde9185	9	10	9	3
Vardas1704	Pavarde1704	3	10	9	3
Vardas2545	Pavarde2545	4	2	9	3
Vardas9625	Pavarde9625	5	2	5	3
Vardas8619	Pavarde8619	7	5	9	3
Vardas9961	Pavarde9961	7	7	1	3
Vardas2518	Pavarde2518	7	3	2	3
Vardas9619	Pavarde9619	5	2	8	3
Vardas1707	Pavarde1707	8	1	4	3
Vardas1711	Pavarde1711	10	4	4	3
Vardas8651	Pavarde8651	10	2	8	3
Vardas8035	Pavarde8035	4	8	10	3
Vardas1714	Pavarde1714	8	6	8	3
Vardas8665	Pavarde8665	8	4	8	3
Vardas1056	Pavarde1056	8	9	10	3
Vardas9279	Pavarde9279	2	4	2	3
Vardas8025	Pavarde8025	9	3	1	3
Vardas42	Pavarde42	9	4	5	3
Vardas9192	Pavarde9192	3	1	7	3
Vardas9193	Pavarde9193	8	4	8	3
Vardas9964	Pavarde9964	9	6	3	3
Vardas9965	Pavarde9965	1	6	8	3
Vardas941	Pavarde941	7	8	7	3
Vardas9620	Pavarde9620	10	9	7	3
Vardas942	Pavarde942	5	10	3	3
Vardas9601	Pavarde9601	6	1	8	3
Vardas8652	Pavarde8652	3	3	6	3
Vardas2499	Pavarde2499	1	10	5	3
Vardas1685	Pavarde1685	10	2	6	3
Vardas9282	Pavarde9282	9	4	4	3
Vardas59	Pavarde59	8	1	6	3
Vardas1688	Pavarde1688	10	8	8	3
Vardas9178	Pavarde9178	1	6	4	3
Vardas2554	Pavarde2554	7	3	5	3
Vardas2479	Pavarde2479	1	3	3	3
Vardas57	Pavarde57	2	1	4	3
Vardas934	Pavarde934	3	8	9	3
Vardas2486	Pavarde2486	4	9	4	3
Vardas1690	Pavarde1690	9	8	9	3
Vardas1037	Pavarde1037	4	6	7	3
Vardas2490	Pavarde2490	5	6	5	3
Vardas2553	Pavarde2553	4	4	3	3
Vardas1732	Pavarde1732	8	7	2	3
Vardas9182	Pavarde9182	3	9	10	3
Vardas1786	Pavarde1786	1	6	2	3
Vardas2504	Pavarde2504	1	1	7	3
Vardas8670	Pavarde8670	2	4	3	3
Vardas1774	Pavarde1774	6	10	4	3
Vardas8014	Pavarde8014	4	2	8	3
Vardas9183	Pavarde9183	8	6	2	3
Vardas2508	Pavarde2508	10	1	7	3
Vardas1785	Pavarde1785	2	2	10	3
Vardas2550	Pavarde2550	9	4	6	3
Vardas1068	Pavarde1068	7	3	10	3
Vardas9184	Pavarde9184	10	4	9	3
Vardas2512	Pavarde2512	5	7	10	3
Vardas505	Pavarde505	3	1	2	3
Vardas8155	Pavarde8155	1	4	10	3
Vardas881	Pavarde881	2	5	8	3
Vardas9113	Pavarde9113	9	4	2	3
Vardas1644	Pavarde1644	6	3	5	3
Vardas8150	Pavarde8150	2	8	3	3
Vardas888	Pavarde888	2	4	8	3
Vardas9250	Pavarde9250	6	2	9	3
Vardas2378	Pavarde2378	3	6	6	3
Vardas1154	Pavarde1154	5	6	5	3
Vardas976	Pavarde976	4	7	4	3
Vardas975	Pavarde975	2	9	1	3
Vardas8592	Pavarde8592	10	4	4	3
Vardas889	Pavarde889	6	4	6	3
Vardas2369	Pavarde2369	5	10	4	3
Vardas11	Pavarde11	8	3	1	3
Vardas9248	Pavarde9248	2	7	6	3
Vardas9119	Pavarde9119	10	7	8	3
Vardas9988	Pavarde9988	7	3	3	3
Vardas1149	Pavarde1149	10	1	10	3
Vardas9933	Pavarde9933	10	9	6	3
Vardas996	Pavarde996	4	10	10	3
Vardas1147	Pavarde1147	6	8	2	3
Vardas1743	Pavarde1743	3	2	7	3
Vardas512	Pavarde512	9	4	2	3
Vardas897	Pavarde897	3	6	4	3
Vardas8595	Pavarde8595	6	10	1	3
Vardas999	Pavarde999	1	3	7	3
Vardas9109	Pavarde9109	5	1	1	3
Vardas8173	Pavarde8173	6	2	2	3
Vardas8575	Pavarde8575	6	2	3	3
Vardas1637	Pavarde1637	2	7	3	3
Vardas8638	Pavarde8638	8	8	3	3
Vardas8169	Pavarde8169	5	4	8	3
Vardas9616	Pavarde9616	7	6	5	3
Vardas448	Pavarde448	4	7	2	3
Vardas2616	Pavarde2616	8	5	5	3
Vardas8168	Pavarde8168	7	2	1	3
Vardas1752	Pavarde1752	8	3	3	3
Vardas979	Pavarde979	1	4	4	3
Vardas9996	Pavarde9996	5	7	4	3
Vardas1830	Pavarde1830	1	1	3	3
Vardas1757	Pavarde1757	10	4	9	3
Vardas9316	Pavarde9316	7	8	5	3
Vardas507	Pavarde507	5	10	2	3
Vardas8166	Pavarde8166	3	3	7	3
Vardas984	Pavarde984	3	6	3	3
Vardas8165	Pavarde8165	5	6	2	3
Vardas109	Pavarde109	3	4	7	3
Vardas2363	Pavarde2363	2	3	3	3
Vardas8633	Pavarde8633	10	9	5	3
Vardas7950	Pavarde7950	2	3	5	3
Vardas9315	Pavarde9315	3	1	10	3
Vardas8162	Pavarde8162	8	7	4	3
Vardas879	Pavarde879	4	2	1	3
Vardas8587	Pavarde8587	3	8	1	3
Vardas544	Pavarde544	6	8	2	3
Vardas9132	Pavarde9132	7	4	7	3
Vardas8136	Pavarde8136	10	9	2	3
Vardas9223	Pavarde9223	7	8	3	3
Vardas1656	Pavarde1656	3	5	5	3
Vardas8133	Pavarde8133	3	4	4	3
Vardas902	Pavarde902	5	3	5	3
Vardas79	Pavarde79	7	1	3	3
Vardas9222	Pavarde9222	2	1	2	3
Vardas2406	Pavarde2406	4	6	5	3
Vardas8122	Pavarde8122	1	7	9	3
Vardas20	Pavarde20	3	4	7	3
Vardas9946	Pavarde9946	7	5	1	3
Vardas2585	Pavarde2585	1	1	6	3
Vardas9268	Pavarde9268	6	2	6	3
Vardas1805	Pavarde1805	1	7	2	3
Vardas8694	Pavarde8694	6	9	1	3
Vardas1126	Pavarde1126	3	6	5	3
Vardas8645	Pavarde8645	5	3	2	3
Vardas9577	Pavarde9577	5	8	10	3
Vardas2423	Pavarde2423	7	1	10	3
Vardas8108	Pavarde8108	5	4	8	3
Vardas1124	Pavarde1124	1	3	2	3
Vardas1759	Pavarde1759	6	4	6	3
Vardas8142	Pavarde8142	4	5	4	3
Vardas9609	Pavarde9609	9	4	8	3
Vardas2391	Pavarde2391	4	10	1	3
Vardas9226	Pavarde9226	6	10	4	3
Vardas1139	Pavarde1139	9	10	8	3
Vardas9127	Pavarde9127	8	9	6	3
Vardas9617	Pavarde9617	5	8	1	3
Vardas9941	Pavarde9941	2	10	4	3
Vardas83	Pavarde83	9	2	10	3
Vardas9606	Pavarde9606	9	1	7	4
Vardas6062	Pavarde6062	10	7	6	4
Vardas3870	Pavarde3870	8	9	6	4
Vardas1747	Pavarde1747	6	8	10	4
Vardas1731	Pavarde1731	7	4	9	4
Vardas1723	Pavarde1723	2	9	6	4
Vardas3860	Pavarde3860	9	10	5	4
Vardas3845	Pavarde3845	8	10	7	4
Vardas4853	Pavarde4853	2	3	10	4
Vardas4847	Pavarde4847	8	4	8	4
Vardas3581	Pavarde3581	8	9	3	4
Vardas6468	Pavarde6468	7	10	10	4
Vardas6053	Pavarde6053	1	7	9	4
Vardas1745	Pavarde1745	5	6	5	4
Vardas1716	Pavarde1716	10	6	4	4
Vardas1495	Pavarde1495	2	3	9	4
Vardas9613	Pavarde9613	6	3	3	4
Vardas4989	Pavarde4989	1	6	6	4
Vardas1479	Pavarde1479	8	10	1	4
Vardas7118	Pavarde7118	6	7	3	4
Vardas9602	Pavarde9602	7	7	1	4
Vardas8833	Pavarde8833	6	2	9	4
Vardas8649	Pavarde8649	9	3	10	4
Vardas1738	Pavarde1738	5	4	9	4
Vardas6960	Pavarde6960	9	3	4	4
Vardas3600	Pavarde3600	2	1	2	4
Vardas6155	Pavarde6155	5	1	8	4
Vardas6061	Pavarde6061	6	6	9	4
Vardas637	Pavarde637	1	4	9	4
Vardas7142	Pavarde7142	6	10	1	4
Vardas4834	Pavarde4834	4	6	2	4
Vardas4846	Pavarde4846	9	10	5	4
Vardas9605	Pavarde9605	10	6	3	4
Vardas9502	Pavarde9502	8	6	3	4
Vardas3861	Pavarde3861	3	4	2	4
Vardas4833	Pavarde4833	5	9	3	4
Vardas9608	Pavarde9608	2	3	8	4
Vardas8850	Pavarde8850	2	6	1	4
Vardas3868	Pavarde3868	7	6	1	4
Vardas8848	Pavarde8848	6	6	4	4
Vardas1507	Pavarde1507	4	9	5	4
Vardas9474	Pavarde9474	3	5	7	4
Vardas1491	Pavarde1491	2	8	7	4
Vardas4861	Pavarde4861	5	5	7	4
Vardas1496	Pavarde1496	10	9	2	4
Vardas4862	Pavarde4862	3	1	9	4
Vardas4863	Pavarde4863	2	5	6	4
Vardas4850	Pavarde4850	6	6	4	4
Vardas6965	Pavarde6965	6	5	6	4
Vardas4938	Pavarde4938	4	6	3	4
Vardas1614	Pavarde1614	3	8	10	4
Vardas7070	Pavarde7070	10	2	4	4
Vardas4917	Pavarde4917	8	8	10	4
Vardas9556	Pavarde9556	4	5	8	4
Vardas1609	Pavarde1609	4	2	8	4
Vardas3686	Pavarde3686	10	5	8	4
Vardas1648	Pavarde1648	4	6	1	4
Vardas7074	Pavarde7074	3	1	3	4
Vardas9550	Pavarde9550	7	2	10	4
Vardas9575	Pavarde9575	10	8	9	4
Vardas566	Pavarde566	2	9	9	4
Vardas1598	Pavarde1598	10	8	9	4
Vardas8712	Pavarde8712	8	9	3	4
Vardas8749	Pavarde8749	4	7	3	4
Vardas1615	Pavarde1615	5	8	1	4
Vardas4905	Pavarde4905	5	10	2	4
Vardas6087	Pavarde6087	9	9	7	4
Vardas8751	Pavarde8751	4	9	9	4
Vardas1594	Pavarde1594	8	6	8	4
Vardas4904	Pavarde4904	1	4	7	4
Vardas7076	Pavarde7076	4	3	4	4
Vardas6116	Pavarde6116	2	10	7	4
Vardas7015	Pavarde7015	6	8	10	4
Vardas4900	Pavarde4900	10	7	9	4
Vardas8701	Pavarde8701	1	9	3	4
Vardas1661	Pavarde1661	2	4	1	4
Vardas8755	Pavarde8755	3	6	10	4
Vardas7012	Pavarde7012	5	2	2	4
Vardas6097	Pavarde6097	8	5	7	4
Vardas9571	Pavarde9571	4	8	3	4
Vardas1639	Pavarde1639	7	10	4	4
Vardas4933	Pavarde4933	9	10	5	4
Vardas8728	Pavarde8728	1	7	8	4
Vardas8729	Pavarde8729	3	7	6	4
Vardas1629	Pavarde1629	5	2	1	4
Vardas9567	Pavarde9567	3	6	10	4
Vardas3701	Pavarde3701	6	2	8	4
Vardas3700	Pavarde3700	10	6	2	4
Vardas8720	Pavarde8720	8	1	9	4
Vardas7065	Pavarde7065	9	2	1	4
Vardas6093	Pavarde6093	6	4	1	4
Vardas9566	Pavarde9566	1	2	8	4
Vardas1624	Pavarde1624	5	6	1	4
Vardas8756	Pavarde8756	7	10	3	4
Vardas9564	Pavarde9564	7	8	10	4
Vardas8718	Pavarde8718	7	5	2	4
Vardas3694	Pavarde3694	2	3	2	4
Vardas3693	Pavarde3693	2	9	1	4
Vardas3692	Pavarde3692	1	8	9	4
Vardas3691	Pavarde3691	4	8	1	4
Vardas3577	Pavarde3577	2	7	3	4
Vardas4921	Pavarde4921	4	9	3	4
Vardas4936	Pavarde4936	6	7	3	4
Vardas1617	Pavarde1617	10	10	2	4
Vardas3724	Pavarde3724	1	6	2	4
Vardas8717	Pavarde8717	2	4	4	4
Vardas7034	Pavarde7034	3	1	9	4
Vardas6133	Pavarde6133	6	5	2	4
Vardas4958	Pavarde4958	1	8	8	4
Vardas6994	Pavarde6994	9	10	7	4
Vardas4885	Pavarde4885	6	2	7	4
Vardas1544	Pavarde1544	10	4	6	4
Vardas6081	Pavarde6081	7	9	7	4
Vardas3794	Pavarde3794	1	10	9	4
Vardas8672	Pavarde8672	3	10	8	4
Vardas6074	Pavarde6074	8	9	8	4
Vardas8812	Pavarde8812	9	7	1	4
Vardas9585	Pavarde9585	7	5	7	4
Vardas9522	Pavarde9522	2	6	8	4
Vardas4879	Pavarde4879	9	2	1	4
Vardas3800	Pavarde3800	6	3	6	4
Vardas3630	Pavarde3630	8	9	6	4
Vardas6082	Pavarde6082	8	7	1	4
Vardas3803	Pavarde3803	7	3	6	4
Vardas4875	Pavarde4875	2	6	3	4
Vardas3806	Pavarde3806	6	8	3	4
Vardas597	Pavarde597	8	3	1	4
Vardas9592	Pavarde9592	10	2	3	4
Vardas7113	Pavarde7113	1	6	1	4
Vardas602	Pavarde602	1	2	5	4
Vardas8825	Pavarde8825	6	7	6	4
Vardas6973	Pavarde6973	2	7	9	4
Vardas7114	Pavarde7114	8	1	4	4
Vardas4974	Pavarde4974	2	1	5	4
Vardas8827	Pavarde8827	9	1	8	4
Vardas6972	Pavarde6972	7	5	2	4
Vardas3770	Pavarde3770	10	9	4	4
Vardas8763	Pavarde8763	10	3	1	4
Vardas4948	Pavarde4948	9	1	6	4
Vardas3664	Pavarde3664	6	3	8	4
Vardas3761	Pavarde3761	1	2	10	4
Vardas7011	Pavarde7011	4	8	7	4
Vardas572	Pavarde572	7	1	4	4
Vardas8775	Pavarde8775	10	1	1	4
Vardas7082	Pavarde7082	7	6	4	4
Vardas7084	Pavarde7084	2	4	10	4
Vardas8686	Pavarde8686	4	1	10	4
Vardas8779	Pavarde8779	3	9	9	4
Vardas3655	Pavarde3655	4	6	7	4
Vardas6122	Pavarde6122	7	9	4	4
Vardas6140	Pavarde6140	2	1	9	4
Vardas576	Pavarde576	1	3	10	4
Vardas1570	Pavarde1570	4	7	10	4
Vardas8791	Pavarde8791	1	2	2	4
Vardas8793	Pavarde8793	5	6	4	4
Vardas579	Pavarde579	5	7	5	4
Vardas6127	Pavarde6127	8	5	9	4
Vardas7000	Pavarde7000	10	2	5	4
Vardas4954	Pavarde4954	2	2	8	4
Vardas1554	Pavarde1554	5	1	3	4
Vardas3651	Pavarde3651	10	2	8	4
Vardas7096	Pavarde7096	6	10	2	4
Vardas3649	Pavarde3649	1	8	5	4
Vardas9529	Pavarde9529	10	7	5	4
Vardas1141	Pavarde1141	8	5	6	4
Vardas9143	Pavarde9143	5	1	2	4
Vardas9141	Pavarde9141	7	2	10	4
Vardas4580	Pavarde4580	6	6	5	4
Vardas6368	Pavarde6368	9	2	10	4
Vardas6618	Pavarde6618	7	9	2	4
Vardas6365	Pavarde6365	8	10	2	4
Vardas1132	Pavarde1132	9	9	7	4
Vardas6626	Pavarde6626	9	6	6	4
Vardas900	Pavarde900	8	10	4	4
Vardas4579	Pavarde4579	7	1	7	4
Vardas9125	Pavarde9125	9	8	9	4
Vardas4269	Pavarde4269	1	6	5	4
Vardas9124	Pavarde9124	5	7	10	4
Vardas4591	Pavarde4591	3	3	8	4
Vardas9122	Pavarde9122	2	8	5	4
Vardas892	Pavarde892	9	4	3	4
Vardas890	Pavarde890	2	5	7	4
Vardas4255	Pavarde4255	7	6	9	4
Vardas6350	Pavarde6350	5	1	7	4
Vardas6383	Pavarde6383	2	5	7	4
Vardas1092	Pavarde1092	7	1	8	4
Vardas4328	Pavarde4328	2	7	7	4
Vardas1096	Pavarde1096	2	8	9	4
Vardas4325	Pavarde4325	8	5	7	4
Vardas6589	Pavarde6589	7	8	9	4
Vardas4318	Pavarde4318	10	9	9	4
Vardas4317	Pavarde4317	9	4	1	4
Vardas9161	Pavarde9161	6	4	8	4
Vardas1105	Pavarde1105	4	1	6	4
Vardas4251	Pavarde4251	4	4	3	4
Vardas4571	Pavarde4571	5	5	3	4
Vardas6599	Pavarde6599	6	4	3	4
Vardas1115	Pavarde1115	3	9	2	4
Vardas6603	Pavarde6603	9	2	6	4
Vardas4297	Pavarde4297	8	1	2	4
Vardas9150	Pavarde9150	8	9	8	4
Vardas9148	Pavarde9148	8	7	1	4
Vardas4294	Pavarde4294	2	4	1	4
Vardas4292	Pavarde4292	2	3	2	4
Vardas6695	Pavarde6695	3	9	3	4
Vardas4215	Pavarde4215	4	7	8	4
Vardas9334	Pavarde9334	4	2	1	4
Vardas9102	Pavarde9102	5	8	9	4
Vardas4212	Pavarde4212	5	7	10	4
Vardas6684	Pavarde6684	5	10	5	4
Vardas4209	Pavarde4209	5	3	8	4
Vardas9095	Pavarde9095	3	8	9	4
Vardas4637	Pavarde4637	8	4	5	4
Vardas4639	Pavarde4639	4	3	5	4
Vardas9333	Pavarde9333	10	3	4	4
Vardas6325	Pavarde6325	9	4	5	4
Vardas1187	Pavarde1187	2	6	2	4
Vardas1188	Pavarde1188	4	9	4	4
Vardas6317	Pavarde6317	1	7	2	4
Vardas837	Pavarde837	9	7	10	4
Vardas1195	Pavarde1195	5	6	2	4
Vardas1200	Pavarde1200	5	2	7	4
Vardas4178	Pavarde4178	9	1	1	4
Vardas4177	Pavarde4177	3	3	10	4
Vardas6340	Pavarde6340	8	10	7	4
Vardas4250	Pavarde4250	10	4	1	4
Vardas1155	Pavarde1155	10	6	4	4
Vardas9312	Pavarde9312	2	2	1	4
Vardas4243	Pavarde4243	1	4	9	4
Vardas1161	Pavarde1161	10	10	4	4
Vardas4237	Pavarde4237	1	3	8	4
Vardas6663	Pavarde6663	8	9	10	4
Vardas9108	Pavarde9108	7	2	5	4
Vardas9327	Pavarde9327	6	5	10	4
Vardas1091	Pavarde1091	4	6	5	4
Vardas867	Pavarde867	7	7	8	4
Vardas1168	Pavarde1168	5	9	8	4
Vardas4617	Pavarde4617	7	4	7	4
Vardas6337	Pavarde6337	10	10	6	4
Vardas866	Pavarde866	3	4	7	4
Vardas4621	Pavarde4621	4	6	5	4
Vardas9329	Pavarde9329	1	8	7	4
Vardas6679	Pavarde6679	6	2	3	4
Vardas1020	Pavarde1020	9	7	8	4
Vardas9262	Pavarde9262	6	9	4	4
Vardas966	Pavarde966	2	8	5	4
Vardas9270	Pavarde9270	3	7	5	4
Vardas9220	Pavarde9220	6	4	8	4
Vardas6505	Pavarde6505	4	2	2	4
Vardas4426	Pavarde4426	9	8	3	4
Vardas4424	Pavarde4424	10	4	8	4
Vardas1014	Pavarde1014	5	1	8	4
Vardas6444	Pavarde6444	2	4	5	4
Vardas9234	Pavarde9234	2	10	1	4
Vardas955	Pavarde955	5	9	10	4
Vardas1022	Pavarde1022	7	7	6	4
Vardas954	Pavarde954	2	7	7	4
Vardas1023	Pavarde1023	1	2	8	4
Vardas9216	Pavarde9216	5	7	5	4
Vardas952	Pavarde952	5	1	1	4
Vardas9275	Pavarde9275	3	6	3	4
Vardas6438	Pavarde6438	5	9	9	4
Vardas949	Pavarde949	3	5	7	4
Vardas995	Pavarde995	4	1	9	4
Vardas4472	Pavarde4472	9	3	5	4
Vardas4471	Pavarde4471	5	2	9	4
Vardas6469	Pavarde6469	8	3	8	4
Vardas978	Pavarde978	8	3	1	4
Vardas6465	Pavarde6465	2	10	10	4
Vardas9255	Pavarde9255	10	7	4	4
Vardas6472	Pavarde6472	2	7	10	4
Vardas4478	Pavarde4478	2	7	7	4
Vardas9258	Pavarde9258	1	3	2	4
Vardas4402	Pavarde4402	5	4	3	4
Vardas6486	Pavarde6486	1	10	1	4
Vardas4483	Pavarde4483	1	5	6	4
Vardas4449	Pavarde4449	4	3	9	4
Vardas4485	Pavarde4485	2	4	7	4
Vardas6458	Pavarde6458	4	6	5	4
Vardas969	Pavarde969	5	10	10	4
Vardas6492	Pavarde6492	10	1	6	4
Vardas4491	Pavarde4491	6	10	10	4
Vardas1073	Pavarde1073	2	5	10	4
Vardas1063	Pavarde1063	7	8	2	4
Vardas1064	Pavarde1064	3	4	1	4
Vardas6547	Pavarde6547	6	4	10	4
Vardas6551	Pavarde6551	4	3	8	4
Vardas4363	Pavarde4363	8	9	10	4
Vardas937	Pavarde937	6	2	3	4
Vardas4361	Pavarde4361	6	10	6	4
Vardas1070	Pavarde1070	4	2	4	4
Vardas4358	Pavarde4358	10	4	2	4
Vardas9188	Pavarde9188	1	7	7	4
Vardas936	Pavarde936	7	1	10	4
Vardas1079	Pavarde1079	1	10	9	4
Vardas6566	Pavarde6566	3	7	1	4
Vardas4346	Pavarde4346	5	5	5	4
Vardas1082	Pavarde1082	3	8	2	4
Vardas923	Pavarde923	2	9	6	4
Vardas6573	Pavarde6573	7	2	3	4
Vardas6574	Pavarde6574	2	8	9	4
Vardas6578	Pavarde6578	7	6	5	4
Vardas1049	Pavarde1049	1	6	7	4
Vardas6435	Pavarde6435	2	10	9	4
Vardas4518	Pavarde4518	5	1	3	4
Vardas9201	Pavarde9201	6	1	1	4
Vardas6433	Pavarde6433	9	1	4	4
Vardas6431	Pavarde6431	8	5	7	4
Vardas946	Pavarde946	7	7	4	4
Vardas4393	Pavarde4393	10	7	6	4
Vardas4392	Pavarde4392	6	8	6	4
Vardas1047	Pavarde1047	9	4	7	4
Vardas4176	Pavarde4176	8	6	4	4
Vardas9196	Pavarde9196	4	6	4	4
Vardas9195	Pavarde9195	9	10	4	4
Vardas6531	Pavarde6531	7	8	6	4
Vardas4531	Pavarde4531	2	10	9	4
Vardas4532	Pavarde4532	1	7	1	4
Vardas6417	Pavarde6417	5	7	6	4
Vardas6536	Pavarde6536	9	4	2	4
Vardas6416	Pavarde6416	1	4	10	4
Vardas1413	Pavarde1413	9	5	9	4
Vardas6840	Pavarde6840	7	4	8	4
Vardas3978	Pavarde3978	1	4	1	4
Vardas1409	Pavarde1409	10	9	6	4
Vardas3976	Pavarde3976	2	7	10	4
Vardas3975	Pavarde3975	4	7	5	4
Vardas9433	Pavarde9433	9	1	8	4
Vardas6844	Pavarde6844	9	9	4	4
Vardas3969	Pavarde3969	6	9	4	4
Vardas1412	Pavarde1412	9	10	9	4
Vardas8912	Pavarde8912	5	7	5	4
Vardas4782	Pavarde4782	8	5	4	4
Vardas8908	Pavarde8908	7	7	9	4
Vardas9436	Pavarde9436	6	1	7	4
Vardas4784	Pavarde4784	1	2	6	4
Vardas4785	Pavarde4785	2	5	1	4
Vardas1419	Pavarde1419	4	4	4	4
Vardas8900	Pavarde8900	1	6	1	4
Vardas6860	Pavarde6860	4	10	1	4
Vardas1428	Pavarde1428	9	4	3	4
Vardas4755	Pavarde4755	6	5	9	4
Vardas4029	Pavarde4029	4	10	9	4
Vardas8948	Pavarde8948	10	10	5	4
Vardas4024	Pavarde4024	2	8	5	4
Vardas9406	Pavarde9406	7	10	3	4
Vardas4747	Pavarde4747	3	9	7	4
Vardas4018	Pavarde4018	5	3	7	4
Vardas1378	Pavarde1378	2	2	6	4
Vardas6231	Pavarde6231	8	3	6	4
Vardas4010	Pavarde4010	8	9	8	4
Vardas8897	Pavarde8897	7	5	8	4
Vardas1386	Pavarde1386	1	2	4	4
Vardas737	Pavarde737	6	5	2	4
